signal_at,order_active_at,order_expire_at,trigger_price,return_5s,return_15s,return_60s,volume_5s,volume_baseline_1s_median,volume_multiple_5s,12h_low,rise_from_12h_low,origin_price,origin_plus_10pct_floor,spike_high,atr_5m,pricing_mode,predicted_primary,invalid_price,window_high,window_low,window_high_vs_trigger,window_low_vs_trigger,invalid_touched,tier1_price,tier1_weight,tier1_status,tier1_first_touch_at,tier2_price,tier2_weight,tier2_status,tier2_first_touch_at,tier3_price,tier3_weight,tier3_status,tier3_first_touch_at,filled_tier_count,order_result,next_5m_high,next_5m_low,next_5m_close
2026-07-06T13:23:03+08:00,2026-07-06T13:23:04+08:00,2026-07-06T13:26:03+08:00,0.0083680000,5.0069%,5.3241%,5.2182%,283032705.0000000000,2742382.0000000000,20.6414x,0.0051530000,62.3908%,0.0051250000,0.0056375000,0.0084060000,0.0000902857,momentum_atr_estimate,0.0083382857,0.0087220000,0.0096060000,0.0083370000,14.7945%,-0.3705%,yes,0.0083021714,0.30,not_placed,,0.0083382857,0.40,not_placed,,0.0083744000,0.30,not_placed,,0,rejected_origin_floor,0.0096060000,0.0083370000,0.0090570000
