signal_at,order_active_at,order_expire_at,trigger_price,return_5s,return_15s,return_60s,volume_5s,volume_baseline_1s_median,volume_multiple_5s,12h_low,rise_from_12h_low,origin_price,origin_plus_10pct_floor,spike_high,atr_5m,pricing_mode,predicted_primary,invalid_price,window_high,window_low,window_high_vs_trigger,window_low_vs_trigger,invalid_touched,tier1_price,tier1_weight,tier1_status,tier1_first_touch_at,tier2_price,tier2_weight,tier2_status,tier2_first_touch_at,tier3_price,tier3_weight,tier3_status,tier3_first_touch_at,filled_tier_count,order_result,next_5m_high,next_5m_low,next_5m_close,exit_status,entry_avg,exit_price,gross_return,net_return
2026-07-26T00:56:02+08:00,2026-07-26T00:56:03+08:00,2026-07-26T00:59:02+08:00,2.2788000000,15.0270%,14.2427%,12.6947%,977344.3000000063,4592.8000000000,42.5598x,1.2030000000,89.4264%,1.1037000000,1.2140700000,2.2788000000,0.0446357143,momentum_atr_estimate,2.2453232143,2.4350250000,2.5689000000,2.1243000000,12.7304%,-6.7799%,yes,2.2274689286,0.30,not_placed,,2.2453232143,0.40,not_placed,,2.2631775000,0.30,not_placed,,0,rejected_origin_floor,2.5689000000,2.1243000000,2.1881000000,no_position,,,,
