signal_at,order_active_at,order_expire_at,trigger_price,return_5s,return_15s,return_60s,volume_5s,volume_baseline_1s_median,volume_multiple_5s,12h_low,rise_from_12h_low,origin_price,origin_plus_10pct_floor,spike_high,atr_5m,pricing_mode,predicted_primary,invalid_price,window_high,window_low,window_high_vs_trigger,window_low_vs_trigger,invalid_touched,tier1_price,tier1_weight,tier1_status,tier1_first_touch_at,tier2_price,tier2_weight,tier2_status,tier2_first_touch_at,tier3_price,tier3_weight,tier3_status,tier3_first_touch_at,filled_tier_count,order_result,next_5m_high,next_5m_low,next_5m_close
2026-07-28T05:50:09+08:00,2026-07-28T05:50:10+08:00,2026-07-28T05:53:09+08:00,3.2780000000,5.5717%,5.8444%,6.9494%,137806.0000000000,877.0000000000,31.4267x,2.7030000000,21.2727%,2.7030000000,2.9733000000,3.2820000000,0.0667857143,momentum_atr_estimate,3.2319107143,3.5157500000,3.3000000000,3.2160000000,0.6711%,-1.8914%,no,3.2051964286,0.30,not_placed,,3.2319107143,0.40,not_placed,,3.2586250000,0.30,not_placed,,0,rejected_origin_floor,3.3000000000,3.0760000000,3.0940000000
